city,lons,lats
tokyo,139.649439163,35.7994727804
tokyo,139.656978862,35.8061199188
tokyo,139.66492106,35.8122805191
tokyo,139.673234413,35.8179302681
tokyo,139.681886112,35.8230468688
tokyo,139.690842013,35.8276101284
tokyo,139.700066772,35.8316020377
tokyo,139.709523981,35.8350068426
tokyo,139.719176318,35.8378111058
tokyo,139.72898569,35.8400037601
tokyo,139.738913383,35.8415761522
tokyo,139.748920217,35.8425220765
tokyo,139.7589667,35.8428378
guangzhou,113.259001,23.2900037
guangzhou,113.269047483,23.2896879765
guangzhou,113.279054317,23.2887420522
guangzhou,113.28898201,23.2871696601
guangzhou,113.298791382,23.2849770058
guangzhou,113.308443719,23.2821727426
guangzhou,113.317900928,23.2787679377
guangzhou,113.327125687,23.2747760284
guangzhou,113.336081588,23.2702127688
guangzhou,113.344733287,23.2650961681
guangzhou,113.35304664,23.2594464191
guangzhou,113.360988838,23.2532858188
guangzhou,113.368528537,23.2466386804
guangzhou,113.37563598,23.2395312369
guangzhou,113.382283119,23.2319915384
guangzhou,113.388443719,23.2240493404
guangzhou,113.394093468,23.2157359872
guangzhou,113.399210069,23.2070842879
guangzhou,113.403773328,23.1981283867
guangzhou,113.407765238,23.1889036284
guangzhou,113.411170043,23.1794464191
guangzhou,113.413974306,23.1697940819
guangzhou,113.41616696,23.1599847103
guangzhou,113.417739352,23.1500570174
guangzhou,113.418685277,23.1400501831
guangzhou,113.419001,23.1300037
guangzhou,113.418685277,23.1199572169
guangzhou,113.417739352,23.1099503826
guangzhou,113.41616696,23.1000226897
guangzhou,113.413974306,23.0902133181
guangzhou,113.411170043,23.0805609809
guangzhou,113.407765238,23.0711037716
guangzhou,113.403773328,23.0618790134
guangzhou,113.399210069,23.0529231121
guangzhou,113.394093468,23.0442714128
guangzhou,113.388443719,23.0359580596
guangzhou,113.382283119,23.0280158616
guangzhou,113.37563598,23.0204761631
guangzhou,113.368528537,23.0133687196
guangzhou,113.360988838,23.0067215812
guangzhou,113.35304664,23.0005609809
guangzhou,113.344733287,22.9949112319
guangzhou,113.336081588,22.9897946312
guangzhou,113.327125687,22.9852313716
guangzhou,113.317900928,22.9812394623
guangzhou,113.308443719,22.9778346574
guangzhou,113.298791382,22.9750303942
guangzhou,113.28898201,22.9728377399
guangzhou,113.279054317,22.9712653478
guangzhou,113.269047483,22.9703194235
guangzhou,113.259001,22.9700037
guangzhou,113.248954517,22.9703194235
guangzhou,113.238947683,22.9712653478
guangzhou,113.22901999,22.9728377399
guangzhou,113.219210618,22.9750303942
guangzhou,113.209558281,22.9778346574
guangzhou,113.200101072,22.9812394623
guangzhou,113.190876313,22.9852313716
guangzhou,113.181920412,22.9897946312
guangzhou,113.173268713,22.9949112319
guangzhou,113.16495536,23.0005609809
guangzhou,113.157013162,23.0067215812
guangzhou,113.149473463,23.0133687196
guangzhou,113.14236602,23.0204761631
guangzhou,113.135718881,23.0280158616
guangzhou,113.129558281,23.0359580596
guangzhou,113.123908532,23.0442714128
guangzhou,113.118791931,23.0529231121
guangzhou,113.114228672,23.0618790134
guangzhou,113.110236762,23.0711037716
guangzhou,113.106831957,23.0805609809
guangzhou,113.104027694,23.0902133181
guangzhou,113.10183504,23.1000226897
guangzhou,113.100262648,23.1099503826
guangzhou,113.099316723,23.1199572169
guangzhou,113.099001,23.1300037
guangzhou,113.099316723,23.1400501831
guangzhou,113.100262648,23.1500570174
guangzhou,113.10183504,23.1599847103
guangzhou,113.104027694,23.1697940819
guangzhou,113.106831957,23.1794464191
guangzhou,113.110236762,23.1889036284
guangzhou,113.114228672,23.1981283867
guangzhou,113.118791931,23.2070842879
guangzhou,113.123908532,23.2157359872
guangzhou,113.129558281,23.2240493404
guangzhou,113.135718881,23.2319915384
guangzhou,113.14236602,23.2395312369
guangzhou,113.149473463,23.2466386804
guangzhou,113.157013162,23.2532858188
guangzhou,113.16495536,23.2594464191
guangzhou,113.173268713,23.2650961681
guangzhou,113.181920412,23.2702127688
guangzhou,113.190876313,23.2747760284
guangzhou,113.200101072,23.2787679377
guangzhou,113.209558281,23.2821727426
guangzhou,113.219210618,23.2849770058
guangzhou,113.22901999,23.2871696601
guangzhou,113.238947683,23.2887420522
guangzhou,113.248954517,23.2896879765
guangzhou,113.259001,23.2900037
mumbai,72.8327112,19.1123804
mumbai,72.8427576831,19.1120646765
mumbai,72.8527645174,19.1111187522
mumbai,72.8626922103,19.1095463601
mumbai,72.8725015819,19.1073537058
mumbai,72.8821539191,19.1045494426
mumbai,72.8916111284,19.1011446377
mumbai,72.9008358867,19.0971527284
mumbai,72.9097917879,19.0925894688
mumbai,72.9184434872,19.0874728681
mumbai,72.9267568404,19.0818231191
mumbai,72.9346990384,19.0756625188
mumbai,72.9422387369,19.0690153804
mumbai,72.9493461804,19.0619079369
mumbai,72.9559933188,19.0543682384
mumbai,72.9621539191,19.0464260404
mumbai,72.9678036681,19.0381126872
mumbai,72.9729202688,19.0294609879
mumbai,72.9774835284,19.0205050867
mumbai,72.9814754377,19.0112803284
mumbai,72.9848802426,19.0018231191
mumbai,72.9876845058,18.9921707819
mumbai,72.9898771601,18.9823614103
mumbai,72.9914495522,18.9724337174
mumbai,72.9923954765,18.9624268831
mumbai,72.9927112,18.9523804
mumbai,72.9923954765,18.9423339169
mumbai,72.9914495522,18.9323270826
mumbai,72.9898771601,18.9223993897
mumbai,72.9876845058,18.9125900181
mumbai,72.9848802426,18.9029376809
mumbai,72.9814754377,18.8934804716
mumbai,72.9774835284,18.8842557134
mumbai,72.9729202688,18.8752998121
mumbai,72.9678036681,18.8666481128
mumbai,72.9621539191,18.8583347596
mumbai,72.9559933188,18.8503925616
mumbai,72.9493461804,18.8428528631
mumbai,72.9422387369,18.8357454196
mumbai,72.9346990384,18.8290982812
mumbai,72.9267568404,18.8229376809
mumbai,72.9184434872,18.8172879319
mumbai,72.9097917879,18.8121713312
mumbai,72.9008358867,18.8076080716
mumbai,72.8916111284,18.8036161623
mumbai,72.8821539191,18.8002113574
mumbai,72.8725015819,18.7974070942
mumbai,72.8626922103,18.7952144399
mumbai,72.8527645174,18.7936420478
mumbai,72.8427576831,18.7926961235
mumbai,72.8327112,18.7923804
mumbai,72.8226647169,18.7926961235
mumbai,72.8126578826,18.7936420478
mumbai,72.8027301897,18.7952144399
mumbai,72.7929208181,18.7974070942
mumbai,72.7832684809,18.8002113574
mumbai,72.7738112716,18.8036161623
mumbai,72.7645865133,18.8076080716
mumbai,72.7556306121,18.8121713312
mumbai,72.7469789128,18.8172879319
mumbai,72.7386655596,18.8229376809
mumbai,72.7307233616,18.8290982812
mumbai,72.7231836631,18.8357454196
mumbai,72.7160762196,18.8428528631
mumbai,72.7094290812,18.8503925616
mumbai,72.7032684809,18.8583347596
mumbai,72.6976187319,18.8666481128
mumbai,72.6925021312,18.8752998121
mumbai,72.6879388716,18.8842557134
mumbai,72.6839469623,18.8934804716
mumbai,72.6805421574,18.9029376809
mumbai,72.6777378942,18.9125900181
mumbai,72.6755452399,18.9223993897
mumbai,72.6739728478,18.9323270826
mumbai,72.6730269235,18.9423339169
mumbai,72.6727112,18.9523804
mumbai,72.6730269235,18.9624268831
mumbai,72.6739728478,18.9724337174
mumbai,72.6755452399,18.9823614103
mumbai,72.6777378942,18.9921707819
mumbai,72.6805421574,19.0018231191
mumbai,72.6839469623,19.0112803284
mumbai,72.6879388716,19.0205050867
mumbai,72.6925021312,19.0294609879
mumbai,72.6976187319,19.0381126872
mumbai,72.7032684809,19.0464260404
mumbai,72.7094290812,19.0543682384
mumbai,72.7160762196,19.0619079369
mumbai,72.7231836631,19.0690153804
mumbai,72.7307233616,19.0756625188
mumbai,72.7386655596,19.0818231191
mumbai,72.7469789128,19.0874728681
mumbai,72.7556306121,19.0925894688
mumbai,72.7645865133,19.0971527284
mumbai,72.7738112716,19.1011446377
mumbai,72.7832684809,19.1045494426
mumbai,72.7929208181,19.1073537058
mumbai,72.8027301897,19.1095463601
mumbai,72.8126578826,19.1111187522
mumbai,72.8226647169,19.1120646765
mumbai,72.8327112,19.1123804
moscow,-117.0396979,46.736523
moscow,-117.0373479,46.736555
moscow,-117.0345189,46.73675
moscow,-117.0334409,46.736751
moscow,-117.0332979,46.736667
moscow,-117.0332599,46.736559
moscow,-117.0332429,46.736284
moscow,-117.0333129,46.73363
moscow,-117.0332959,46.733631
moscow,-117.0331019,46.733636
moscow,-117.0331119,46.734912
moscow,-117.0330829,46.737316
moscow,-117.0333839,46.737335
moscow,-117.0334689,46.738102
moscow,-117.0316149,46.73812
moscow,-117.0316439,46.73609
moscow,-117.0279959,46.736219
moscow,-117.0278299,46.738201
moscow,-117.0251219,46.738339
moscow,-117.0251159,46.738439
moscow,-117.0207829,46.738517
moscow,-117.0190369,46.738588
moscow,-117.0175019,46.738647
moscow,-117.0171479,46.740195
moscow,-117.0171149,46.740392
moscow,-117.0146629,46.740369
moscow,-117.0139159,46.740375
moscow,-117.0127899,46.740385
moscow,-117.0120999,46.740425
moscow,-117.0117129,46.740406
moscow,-117.0118769,46.744172
moscow,-117.0099219,46.744153
moscow,-117.0098939,46.744673
moscow,-117.0092809,46.744671
moscow,-117.0062989,46.74466
moscow,-117.0060059,46.744593
moscow,-117.0061589,46.744698
moscow,-117.0065349,46.744995
moscow,-117.0070199,46.745461
moscow,-117.0074659,46.745927
moscow,-117.0075889,46.746026
moscow,-117.0076589,46.746126
moscow,-117.0078079,46.746216
moscow,-117.0079519,46.746366
moscow,-117.0080829,46.746555
moscow,-117.0081929,46.746796
moscow,-117.0082229,46.74691
moscow,-117.0082179,46.747111
moscow,-117.0082489,46.747361
moscow,-117.0082619,46.747383
moscow,-117.0074949,46.747356
moscow,-117.0075729,46.746754
moscow,-117.0076109,46.746456
moscow,-117.0071379,46.74605
moscow,-117.0068759,46.745856
moscow,-117.0071529,46.747941
moscow,-117.0072059,46.749636
moscow,-117.0033099,46.74971
moscow,-117.0026449,46.749244
moscow,-117.0024089,46.749183
moscow,-117.0022919,46.748669
moscow,-117.0019819,46.748665
moscow,-117.0018419,46.749406
moscow,-117.0018519,46.749506
moscow,-117.0018919,46.749891
moscow,-117.0019999,46.750606
moscow,-117.0021869,46.751838
moscow,-117.0018899,46.751861
moscow,-117.0015679,46.751904
moscow,-116.9990552,46.7519621
moscow,-116.9988879,46.751966
moscow,-116.9987644,46.7519689
moscow,-116.9985459,46.751974
moscow,-116.9976459,46.751995
moscow,-116.9964729,46.751995
moscow,-116.9965019,46.752367
moscow,-116.9964589,46.75237
moscow,-116.9959719,46.752366
moscow,-116.9956269,46.752367
moscow,-116.9945409,46.752371
moscow,-116.9945229,46.751689
moscow,-116.9908519,46.751759
moscow,-116.9858189,46.751744
moscow,-116.9858129,46.751973
moscow,-116.9858089,46.752132
moscow,-116.9857849,46.75301
moscow,-116.9858089,46.753683
moscow,-116.9858239,46.75408
moscow,-116.9858199,46.754352
moscow,-116.9858319,46.754903
moscow,-116.9858409,46.75534
moscow,-116.9858579,46.755559
moscow,-116.9858539,46.755652
moscow,-116.9858729,46.756324
moscow,-116.9858599,46.757029
moscow,-116.9859119,46.757235
moscow,-116.9860549,46.757285
moscow,-116.9864749,46.757354
moscow,-116.9863769,46.758882
moscow,-116.9833199,46.758759
moscow,-116.9829039,46.754321
moscow,-116.9829029,46.754199
moscow,-116.9838399,46.75383
moscow,-116.9838279,46.752765
moscow,-116.9838119,46.751376
moscow,-116.9838089,46.751094
moscow,-116.9841319,46.75109
moscow,-116.9841839,46.751089
moscow,-116.9841839,46.75098
moscow,-116.9841799,46.749786
moscow,-116.9824189,46.748037
moscow,-116.9802579,46.74804
moscow,-116.9793949,46.748027
moscow,-116.9790059,46.748021
moscow,-116.9789939,46.746901
moscow,-116.9789699,46.744664
moscow,-116.9791339,46.744664
moscow,-116.9794709,46.744665
moscow,-116.979824,46.7446722
moscow,-116.9801749,46.744674
moscow,-116.9801739,46.744202
moscow,-116.9791069,46.744194
moscow,-116.9779699,46.744171
moscow,-116.9779689,46.743877
moscow,-116.9750489,46.743885
moscow,-116.9740159,46.743904
moscow,-116.9740229,46.743591
moscow,-116.9740389,46.742814
moscow,-116.9738567,46.7428129
moscow,-116.9737039,46.742812
moscow,-116.9737019,46.742563
moscow,-116.9726509,46.742567
moscow,-116.9723779,46.744667
moscow,-116.9723909,46.744847
moscow,-116.9716229,46.744847
moscow,-116.9703789,46.744877
moscow,-116.9700479,46.744913
moscow,-116.9699509,46.744814
moscow,-116.9698609,46.744425
moscow,-116.9697919,46.744131
moscow,-116.9697399,46.74143
moscow,-116.9697379,46.741226
moscow,-116.9697309,46.740209
moscow,-116.9696609,46.740187
moscow,-116.9696839,46.737456
moscow,-116.9688329,46.737461
moscow,-116.9688859,46.736785
moscow,-116.9698169,46.736801
moscow,-116.9697929,46.735206
moscow,-116.9691089,46.73514
moscow,-116.9689159,46.735113
moscow,-116.9689849,46.734674
moscow,-116.9689969,46.734568
moscow,-116.9690599,46.734097
moscow,-116.9682429,46.73393
moscow,-116.9675069,46.73366
moscow,-116.9643489,46.733606
moscow,-116.9643449,46.733522
moscow,-116.9640499,46.727048
moscow,-116.9640389,46.726811
moscow,-116.9641379,46.726535
moscow,-116.9620679,46.726539
moscow,-116.9621189,46.72492
moscow,-116.9644469,46.724723
moscow,-116.9646709,46.722974
moscow,-116.9671589,46.722793
moscow,-116.9671609,46.72234
moscow,-116.9672579,46.721358
moscow,-116.9671669,46.720552
moscow,-116.9686169,46.720534
moscow,-116.9685489,46.719912
moscow,-116.9672529,46.72015
moscow,-116.9672919,46.720004
moscow,-116.9672879,46.719703
moscow,-116.9672769,46.71945
moscow,-116.9672439,46.716564
moscow,-116.9696439,46.716564
moscow,-116.9696429,46.715631
moscow,-116.9696709,46.715406
moscow,-116.9750379,46.715374
moscow,-116.9801669,46.715344
moscow,-116.9801699,46.715575
moscow,-116.9801729,46.715793
moscow,-116.9852069,46.715804
moscow,-116.9907729,46.715816
moscow,-116.9908079,46.715603
moscow,-116.9910569,46.715603
moscow,-116.9910179,46.713458
moscow,-116.9965239,46.713346
moscow,-116.9968799,46.713444
moscow,-117.0001919,46.714071
moscow,-117.0024179,46.714492
moscow,-117.0013009,46.713804
moscow,-117.0013119,46.713721
moscow,-117.0014389,46.713715
moscow,-117.0017739,46.713699
moscow,-117.0019629,46.713692
moscow,-117.0019749,46.713882
moscow,-117.0019809,46.713968
moscow,-117.0019849,46.71413
moscow,-117.0029869,46.714113
moscow,-117.0032659,46.714109
moscow,-117.0033529,46.714108
moscow,-117.0033299,46.714002
moscow,-117.0033089,46.713903
moscow,-117.0031999,46.713402
moscow,-117.0032069,46.713007
moscow,-117.0037679,46.713275
moscow,-117.0039819,46.713378
moscow,-117.0043589,46.713377
moscow,-117.0044029,46.713186
moscow,-117.0044619,46.712933
moscow,-117.0046099,46.712298
moscow,-117.0047159,46.711847
moscow,-117.0049059,46.710975
moscow,-117.0061029,46.710991
moscow,-117.0061109,46.711061
moscow,-117.0061319,46.711232
moscow,-117.0060429,46.712137
moscow,-117.0065849,46.712807
moscow,-117.0068109,46.712994
moscow,-117.0071269,46.713257
moscow,-117.0077009,46.713169
moscow,-117.0084829,46.712791
moscow,-117.0086489,46.712782
moscow,-117.0086429,46.712425
moscow,-117.0092009,46.712274
moscow,-117.0098989,46.71317
moscow,-117.0100459,46.713171
moscow,-117.0104139,46.713126
moscow,-117.0104249,46.712859
moscow,-117.0107749,46.712901
moscow,-117.0111809,46.71293
moscow,-117.0111469,46.713165
moscow,-117.0120979,46.713185
moscow,-117.0123179,46.71319
moscow,-117.0123589,46.710912
moscow,-117.0175589,46.711203
moscow,-117.0180269,46.711474
moscow,-117.0191699,46.71289
moscow,-117.0212709,46.71284
moscow,-117.0220909,46.71288
moscow,-117.0222499,46.712952
moscow,-117.0233799,46.713462
moscow,-117.0233799,46.713876
moscow,-117.0233789,46.713996
moscow,-117.0231479,46.713986
moscow,-117.0227359,46.713979
moscow,-117.0220119,46.713967
moscow,-117.0216939,46.713962
moscow,-117.0206509,46.713872
moscow,-117.0203119,46.713905
moscow,-117.0201629,46.713888
moscow,-117.0200139,46.713863
moscow,-117.0199909,46.715239
moscow,-117.0234179,46.71521
moscow,-117.0234229,46.715554
moscow,-117.0234899,46.720003
moscow,-117.0235249,46.722301
moscow,-117.0315049,46.722274
moscow,-117.0346569,46.722299
moscow,-117.0395769,46.722337
moscow,-117.0395899,46.723943
moscow,-117.0396289,46.728763
moscow,-117.0396419,46.73037
moscow,-117.0396429,46.730487
moscow,-117.0396469,46.730839
moscow,-117.0396489,46.730957
moscow,-117.0396499,46.731132
moscow,-117.0396529,46.731658
moscow,-117.0396539,46.731834
moscow,-117.0396539,46.731846
moscow,-117.0396539,46.731882
moscow,-117.0396549,46.731895
moscow,-117.0396549,46.73195
moscow,-117.0396559,46.732116
moscow,-117.0396588,46.7321513
moscow,-117.0396569,46.732205
moscow,-117.0396569,46.732306
moscow,-117.0396579,46.73234
moscow,-117.0396579,46.732352
moscow,-117.0396589,46.732476
moscow,-117.0396589,46.732704
moscow,-117.0396619,46.732765
moscow,-117.0396619,46.733013
moscow,-117.0396689,46.733712
moscow,-117.0396719,46.733946
moscow,-117.0396719,46.733975
moscow,-117.0396719,46.734062
moscow,-117.0396729,46.734092
moscow,-117.0396739,46.734227
moscow,-117.0396769,46.734632
moscow,-117.0396789,46.734767
moscow,-117.0396789,46.734797
moscow,-117.0396819,46.735118
moscow,-117.0396939,46.736171
moscow,-117.0396979,46.736523
sao paulo,-46.8264086,-23.4086319
sao paulo,-46.8257219,-23.4082996
sao paulo,-46.8245471,-23.4073101
sao paulo,-46.8242547,-23.4062935
sao paulo,-46.8247295,-23.4057938
sao paulo,-46.8250299,-23.405208
sao paulo,-46.8248851,-23.4044203
sao paulo,-46.8229999,-23.4009999
sao paulo,-46.8079999,-23.3989999
sao paulo,-46.8019999,-23.3949999
sao paulo,-46.8018894,-23.3952945
sao paulo,-46.7998646,-23.4006941
sao paulo,-46.7989999,-23.4029999
sao paulo,-46.7939999,-23.3999999
sao paulo,-46.7859999,-23.4049999
sao paulo,-46.7828779,-23.4024949
sao paulo,-46.7829999,-23.3989999
sao paulo,-46.7709999,-23.3969999
sao paulo,-46.7699999,-23.3889999
sao paulo,-46.7639999,-23.3849999
sao paulo,-46.7549999,-23.3869999
sao paulo,-46.7539999,-23.3869999
sao paulo,-46.7509999,-23.3899999
sao paulo,-46.7409999,-23.3889999
sao paulo,-46.7352648,-23.388044
sao paulo,-46.7349999,-23.3879999
sao paulo,-46.7346232,-23.3883766
sao paulo,-46.7308617,-23.3921381
sao paulo,-46.7289999,-23.3939999
sao paulo,-46.7209999,-23.3959999
sao paulo,-46.7199999,-23.4019999
sao paulo,-46.7159999,-23.4069999
sao paulo,-46.7099999,-23.4069999
